adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
True,/wIrdDipKgvmsTG6UVnfDjoJxeME.jpg,,0,"[{'id': 10749, 'name': 'Romance'}]",,494037,tt11003904,en,My Lesbian Mentor,"Gorgeous older, wiser women guide younger girls through tough situations in this brand new Sweetheart series.",0.6,/y1Bh2I5SYTDalPBfHJbGObrIcIF.jpg,"[{'id': 10294, 'logo_path': '/vxbfHCCtnd0uJlmUi5i1NNi40wR.png', 'name': 'Sweetheart Video', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2017-12-20,0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Lesbian Mentor,False,0.0,0,,,,
True,,,0,[],,494039,,en,Anal Training Teens 2,"These young chicks are just discovering their sexuality! So it takes a bit of practice when it comes to the butt, and getting fucked in it. Fortunately, all the fun is in learning for these Anal Training Teens!",0.6,/unDlMMF6t5jkdiEy5XCQSv4z9u9.jpg,"[{'id': 6966, 'logo_path': '/q7DuuL87XhtUFhaYEotjrBM6lsi.png', 'name': 'Third Degree Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-08-22,0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Anal Training Teens 2,False,0.0,0,,,,
False,,,0,"[{'id': 27, 'name': 'Horror'}]",https://www.galtproductions.com/la-llorona/,494042,tt2271360,en,La Llorona,"Abandoned by her mother and abused by her father, a lonesome runaway finds solace in a foreclosed home only for her sorrow to conjure the presence of ""La Llorona"" the weeping woman in white; a ghostly creature always in search of her missing children...that she killed herself many years ago.",4.209,/g2WYq3x9zRMk770VoPTDZVmg7ed.jpg,"[{'id': 98801, 'logo_path': None, 'name': 'Galt Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-01-01,0,11.0,[],Released,,La Llorona,False,10.0,1,,,,
False,,,0,[],,494056,tt2637956,en,Mumbaicha Dabewala,"Nama is a young, hardworking Dabewala in Mumbai. He diligently does his job of reaching lunch boxes to various people at offices. One such customer is a young lottery seller named Hema and soon, love blossoms between the two.",0.6,/zaznTwhbDXoxvlx5Cvg5JmcGx0W.jpg,[],[],,0,143.0,[],Released,,Mumbaicha Dabewala,False,0.0,0,,,,
False,/6MAlV5ab1RXNpfAAZRDIitrs8Ap.jpg,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",,494058,tt5686622,en,Selfie from Hell,"Julia, an online vlogger from Germany, comes to the US to visit her cousin Hannah. Upon her arrival, Julia falls fatefully ill, prompting Hannah's suspicion of the strange and sudden illness. When unusual happenings start taking place in her home, Hannah begins a relentless internet search to discover the cause. She comes across Julia's vlog entries and finds herself immersed deep in the web - too deep - in a place where terror knows no end.",4.873,/4ymNApUhXZh5eFxjJhAd2P8bZVy.jpg,"[{'id': 100843, 'logo_path': None, 'name': 'SouthPaw Productions', 'origin_country': ''}, {'id': 100844, 'logo_path': None, 'name': 'IndustryWorks Studios', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-01-25,0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Selfie from Hell,False,4.1,41,,,,
False,,,0,[],https://en.wikipedia.org/wiki/Powell_Peralta,494060,tt11661112,en,Powell Peralta: Public Domain,"The fourth video from Powell Peralta's Bones Brigade is a classic from 1988.  Featuring The Bones Brigadeof 1988: Cabalerro, Hawk, Guerrero, McGill, Mountain, Mullen, Harris, Barbee, Saiz, Thomas, Hill, Sanderson, Chapman, Bradley, Lasek, Way, Borst, Thiebaud, Smith, Grasset, Vallely, Saito, McKay, Powell, and Peralta!",0.6,/fcQAsjyve9gvdNLBaqoc2rV45Dv.jpg,"[{'id': 60076, 'logo_path': None, 'name': 'Powell Peralta', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-01-01,0,63.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Video Extravaganza in Living Color and Drop Dead B&W (Bones Brigade Video Four),Powell Peralta: Public Domain,False,0.0,0,,,,
False,,,0,[],http://www.lindseyclennell.com/index.html,494063,tt0215580,en,Box On,This is a movie about the alternate boxing circuit.  Fighters who have lost their licences to box professionally mainly through injury carry on fighting illegally in big underground tournaments,0.6,,"[{'id': 98810, 'logo_path': None, 'name': 'Lindsey Cennell', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1980-10-01,0,38.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Box On,False,6.0,1,,,,
False,,,0,[],,494072,,en,Apytiksliai,"A skim gets loose from a driving car. It's a short moment of unnoticed freedom. Full of life, playfulness and transience.",0.6,/lZeCSj411dzd01eNLTKoyyRd6u.jpg,[],[],2015-12-22,0,6.0,[],Released,,Tilde,False,0.0,0,,,,
False,/zQCk7AEFLAVRlH3sUBL6Gv5ttKD.jpg,,140000,"[{'id': 27, 'name': 'Horror'}]",,494074,tt2574326,en,Moon Creek Cemetery,"In the 1830's emigrants from Salem, Massachusetts fled their satanic legacy and came to settle in LaSalle County,Illinois. They brought along with them some of their more unpleasant, unsavory past. There were plain wars between settlers and Indians and whites put together a massacre and mass buried them in what became the cemetery. The Moon family were the curators of the plots. Local legend began after such things as farmers being woken up in the middle of the night with loud crashes coming from the cemetery, and then investigating and seeing all the tombstones knocked over. And then there were the murders.",0.6,/iysQzBxo1QEKkDWcwbEJDXAXZ8h.jpg,"[{'id': 98813, 'logo_path': None, 'name': 'Lundy Street Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-10-31,0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Out at Moon Creek, 'round midnight, No one alive, come morning light",Moon Creek Cemetery,False,0.0,0,,,,
True,,,0,[],,494077,tt2170523,en,Mother Lovers Society 4,"Magdalene confronts Darla about her tryst with younger lover Kasey, while Kasey's sugar-mama Erica tracks down Kasey's long lost mother Kate Kastle. As the older women start to put together the pieces of Kasey's sordid childhood, Magdalene realizes she needs help beating her addiction to sex with teenage girls. She calls upon therapist Sydni Ellis to help her reach that goal - but Sydni has her own dark secrets involving sex with young girls.",0.6,/xYXdfXPJW7m11ST5w9eiIlIPW43.jpg,"[{'id': 10294, 'logo_path': '/vxbfHCCtnd0uJlmUi5i1NNi40wR.png', 'name': 'Sweetheart Video', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-03-22,0,146.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mother Lovers Society 4,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,494080,tt0215846,en,Hindle Wakes,"In the best play of 1912, the conventional morals and manners of a North England mill town are overthrown by a young woman with ideas far ahead of her time.",0.6,,"[{'id': 14063, 'logo_path': '/b7od4dXpqSHIYQx5ykwjnzfKiNv.png', 'name': 'Granada Television', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1976-12-19,0,78.0,[],Released,,Hindle Wakes,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,494081,tt0216179,en,"Saturday, Sunday, Monday",One Saturday evening Rosa Priore is preparing a magnificent Sunday lunch for her family and their friends. By Sunday afternoon her life and marriage are in ruins.,4.124,,"[{'id': 14063, 'logo_path': '/b7od4dXpqSHIYQx5ykwjnzfKiNv.png', 'name': 'Granada Television', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1978-01-01,0,98.0,[],Released,,"Saturday, Sunday, Monday",False,0.0,0,,,,
True,/vbp26ljXnzWsrExRTlW9EvOk8eu.jpg,,0,[],,494083,tt7950076,en,Mother Lovers Society 17,"Stepmom Syren DeMer finds porn in stepdaughter Zoey Taylor's room and learns that Zoey has been harboring a crush on her. Jaye Summers seduces hot stepmom Alana Cruise. Dr. Alana Cruise is having a hell of a time with nervous, younger nurse Zoe Parker, and works to help her get over her anxiety. OBGYN Dana Vespoli finds out that young patient Eliza Jane has a crush on her and wrestles with her code of ethics.",0.6,/32KKy0InJVpk4vHtk2nqvSkzx2V.jpg,"[{'id': 10294, 'logo_path': '/vxbfHCCtnd0uJlmUi5i1NNi40wR.png', 'name': 'Sweetheart Video', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2017-11-01,0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mother Lovers Society 17,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,494084,tt4397762,en,Angel,"- Hey Angel, I am a beautiful man who does not believe in anything. We are at the end of XX century and nothing happens.",0.6,,"[{'id': 98816, 'logo_path': None, 'name': 'Ego Trip', 'origin_country': ''}, {'id': 98817, 'logo_path': None, 'name': 'Label', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1994-11-16,0,26.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Angel,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,494087,tt4323786,en,Game Girl,"Black crime comedy dogma in game-girl. Film directors couple struggle to make a film, the man is a neurotic alcoholic, the woman is a bisexual nymphomaniac. Raid drivers loose the car. Thieves are in action, everybody tests coke, etc. The End is romantic deadly decadent.",0.6,,"[{'id': 98816, 'logo_path': None, 'name': 'Ego Trip', 'origin_country': ''}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2006-09-19,0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Game Girl,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.edgesfilm.com/the-film/,494089,,en,Edges,"At the ripe age of 90, Yvonne Dowlen was ice skating at least five days a week and competing in figure skating competitions across the country. Yvonne has lived her life on the ice: traveling internationally as a famous performer in the Ice-Capades and then coaching for nearly fifty years in her hometown of Denver.  In the her 80's, she experienced severe physical obstacles and used both muscle memory and her passion for skating to rehabilitate. The secret to recovery and longevity seem to lie not only in staying active, but simply in doing what you love.  Edges is a celebration of a long life lived well.",0.6,/g1IS5lzL6znjeGaHHjLYWc9Knsx.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-05-26,0,10.0,[],Released,,Edges,False,0.0,0,,,,
False,,,0,[],,494090,tt7577430,en,Abstractions,"While serving as a missionary, Dianne's world was shattered by the brutal murder of her beloved son. How do you go on living when your worst nightmare becomes a reality? Dianne Collard's remarkable story illustrates the power of love and beauty overcoming evil.",0.6,/qSQxdOgRiH3Jy8xLZx6av02bOgj.jpg,[],[],,0,,[],Released,,Abstractions,False,0.0,0,,,,
False,/f4LzvmlpOI5dPC5wUe8IU1J4GVs.jpg,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,494092,tt7665180,en,Beat Bugs: All Together Now,"After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park.",6.355,/kQjh2yHp4mf6KNLmKDjqv5jLra.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-11-21,0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Beat Bugs: All Together Now,False,5.3,8,,,,
False,,,0,[],,494100,,en,Im Mittelpunkt der Welt,"The documentary IN THE CENTER OF THE WORLD portrays four teenagers from rural Germany on their first steps towards an adult life. They have to decide, whether they want to follow known paths or discover a new world.  Noel from North Rhine-Westphalia has Indian roots und is still searching for his own path, his own interests and goals.  Lea from Thuringia fights in the conflict between friendship, freedom and family for her wish to be treated as an adult.  Leif from Schleswig-Holstein seems to be grown up and only on second view one can see the cracks in his appearance. He is an unsecure youth with a wish for self-determination.  Johanna from Bavaria seems to be very clear about what her future should look like. However she’s fighting against different expectations from others and herself.",1.34,,[],[],,0,94.0,[],Released,,In the Center of the World,False,0.0,0,,,,
False,,,0,[],,494101,tt0363047,en,Saturday Morning: Cartoons' Greatest Hits,"Saturday Morning: Cartoons' Greatest Hits, the video, is a truly altoonative collection of cartoon classics. Hosted by Drew Barrymore, this ultimate party tape features footage from your favorite cartoons with unrestrained performances by some of today's hottest alternative acts. It's an absolute high-octane nostalgia kick, and best of all, you don't have to get up at dawn to enjoy any of it.",0.629,/egahlw7G8jtYqxwIzYaRyXGg0ho.jpg,[],[],1995-01-01,0,60.0,[],Released,,Saturday Morning: Cartoons' Greatest Hits,False,7.0,1,,,,
False,,,150,"[{'id': 80, 'name': 'Crime'}]",,494104,tt0040194,en,The Burning Cross,"Recently returned from WWII combat, unable to find a job, finding his sweetheart engaged to another man, and generally aware of the changes which have occurred in his hometown while he was away, a young man becomes easily talked into joining the Ku Klux Klan.  Banned by the Virginia Board of Censors, and financed independently because no bank would loan money for it.",0.6,/hZyRyhKBsjfltAX6QUAhzSGBur2.jpg,"[{'id': 98823, 'logo_path': None, 'name': 'Somerset Pictures Corp.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1947-09-01,0,77.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Burning Cross,False,0.0,0,,,,
False,,,0,[],,494105,,en,SHVITZ! My Yiddisheh Workout,"What's freylach, builds muscle tone, and has people humming oy vey iz mir to the tune of ""By Mir Bist Du Sheyn""? SHVITZ! My Yiddisheh Workout, that's what! This 30-minute exercise videotape, produced entirely in Yiddish (with English subtitles), is a follow-along exercise routine that the viewer can do at home without special equipment. The half-hour workout sequence is a series of simple exercises for strengthening and toning muscles, all set to klezmer music and Yiddish songs.",0.6,/fEglOEAnRwS21MpQINl4OicryWm.jpg,[],[],1996-01-01,0,30.0,[],Released,,SHVITZ! My Yiddisheh Workout,True,0.0,0,,,,
False,,,0,[],,494106,tt1235442,en,Safety First: The Rise of Women!,A safety training film for women who work in high-rise office buildings.,0.601,/263Ap4cvgyAxCmnVbkDnbTat1Z8.jpg,[],[],2008-05-17,0,50.0,[],Released,,Safety First: The Rise of Women!,False,0.0,0,,,,
False,,,0,[],,494110,,en,"All the Mistakes I've Made, Part 2 (or: How Not To Watch A Movie)","Daniel Cockburn’s exuberantly cerebral, filmically deconstructionist work defies easy categorization, and this program of new work is no exception, from a short that interrogates “things that mean other things before becoming a thing that means other things in itself,” and a performance piece that juxtaposes two postmodern 1994 horror films, John Carpenter’s In the Mouth of Madness and Wes Craven’s New Nightmare to explore both the redemptive and destructive powers of storytelling.",0.6,,[],[],,0,60.0,[],Released,,"All the Mistakes I've Made, Part 2 (or: How Not To Watch A Movie)",False,0.0,0,,,,
False,,,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,494111,,en,Z,"A group of strangers flee an ominous storm, seeking refuge on an island. They find no living beings there....but soon, they must fight to survive an onslaught of the undead.",0.6,,"[{'id': 98827, 'logo_path': None, 'name': 'Tempest Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-01,0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Z,False,0.0,0,,,,
False,,,0,[],http://charlielyne.com,494114,,en,Missing Episode,A one-take audio-visual poem in which artist Ross Sutherland revisits a twenty-year-old episode of the popular English soap opera EastEnders as a form of self-reckoning.,0.6,/jknEqXDQU6DJZWaLjDlrhCIsdt9.jpg,[],[],2017-10-07,0,30.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Missing Episode,False,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,494117,tt0029264,en,Mountain Music,"Mary Beamish, a folksy Ozark girl, yearns for the glitter of show business and for a man. She knows she is anything but gorgeous, but figures her enthusiasm offsets that small deficit.",0.6,/3e4PocIYnIHpHizrxTTKRSYI4J3.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]",[],1937-06-18,0,76.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mountain Music,False,10.0,1,,,,
False,,,0,[],,494118,tt1583284,en,Kanchanamala Cable TV,"Sudarshan, who runs a cable network, decides to use spy cameras to expose illegal dealings and criminal activities in his village. But his good work invites the wrath of many evil men.",0.659,,[],[],,0,,[],Released,,Kanchanamala Cable TV,False,10.0,2,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,494119,,en,Ambré,"A room and a man, standing in front of a mirror, facing his wounds and his loneliness.",0.893,/mtrNWlFni7IvBgad5BDQJVELNqC.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2017-12-05,0,1.0,[],Released,,Ambré,False,0.0,0,,,,
True,/3HCkhnb1YZ3ShzwMmmDqdvpIorh.jpg,,0,[],,494120,tt6832596,en,Mother Lovers Society 16,"In the 16th installment of Sweetheart's popular older/younger series, young hot lesbians continue to seduce older beauties.",0.6,/dLWNLDEzZSMnWR1CrvZQ8Y0TNDU.jpg,"[{'id': 10294, 'logo_path': '/vxbfHCCtnd0uJlmUi5i1NNi40wR.png', 'name': 'Sweetheart Video', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-11-01,0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mother Lovers Society 16,False,0.0,0,,,,
False,/o55Wa6fhl6UbcWb8hSWusUqtGsF.jpg,,0,[],,494122,,en,Christmas at Belmont 2017,"Sheryl Crow and nearly 700 student musicians, Belmont School of Music faculty and the Nashville Children's Choir perform traditional carols, classical masterworks, world music and light-hearted seasonal favorites.",0.6,/zKuV9B4SbnW160KLni48PobIWuZ.jpg,[],[],,0,,[],Released,,Christmas at Belmont 2017,False,0.0,0,,,,
False,,,0,[],,494123,tt0159631,en,Pas de pitié pour les caves,"In Montmartre, prostitutes and neighborhood pimps meet in Victor's bar. One of them, Charly, one day falls in love with the beautiful Laurence, a girl who honestly earns her life as a singer. But Fernand, the local boss, sees a bad eye his acolyte out of the ranks to lead a quiet life in the company of his sweetheart. He provokes the jealousy of Jessy, mistress of Charly. The latter, stung, does not intend to leave without fighting his lover take the tangent. She ruminates her revenge so much that she ends up shooting Charly ...",0.841,/f2GQqWWHdtiNBrcGZhtaxu37NRo.jpg,[],[],1955-10-31,0,86.0,[],Released,,No Mercy for the Cellers,False,0.0,0,,,,
True,/ypsr3kI7uKpqlPHrIOC3IktUsBo.jpg,,0,"[{'id': 80, 'name': 'Crime'}]",,494125,tt0075955,en,The Double Exposure of Holly,"When a New York lawyer realizes that he is the latest in a long line of Holly's discarded lovers he decides to get even with her. In order to blackmail her, he gets a gangster to secretly film Holly with her new lover in their hotel room.",1.12,/rhegqauRhacrQYbmoD8jjyUwJIu.jpg,"[{'id': 98834, 'logo_path': None, 'name': 'The Double Exposure Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-03-17,0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"You Don't Have to be Rich to be Perverse, But Position Helps...",The Double Exposure of Holly,False,10.0,1,,,,
False,,,0,[],,494132,tt3471704,en,Pase privado,"In a large multiplex theater, after the last session is done, a young projectionist invites a girl to a private screening with the intention of seducing her. But none of them is aware that nearby something else is going on.",0.6,/ixzybc3fFezy0E5vHL18sGSTxn3.jpg,[],[],2014-01-14,0,16.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Pase privado,False,9.0,2,,,,
False,,,0,"[{'id': 10402, 'name': 'Music'}]",,494134,,en,The Screaming Jets: Rock On,"Rock On is a DVD released by the Australian band The Screaming Jets in 2005. It features a live performance at Evan Theatre, Penrith and some bonus material such as an interview with the band and the video clips for Heart of the Matter and Right Place, Wrong Time. It also came with a bonus disc of the extended live performance also called Rock On.",0.6,/4TL9lHhgVn48y4pl9VnuRRMqOKH.jpg,[],[],2005-08-22,0,97.0,[],Released,,The Screaming Jets: Rock On,False,0.0,0,,,,
True,/htGj5o6q6MkNQXgRAhMBc3kfzcO.jpg,,0,[],,494135,,en,Lesbian Beauties 19: All Black Beauties,"Ana Foxxx and Sarah Banks are nurses, sharing a private moment between rounds. Ana returns later in the movie as a bartender dealing with a rowdy patron, who gets some comfort from waitress Jenna Foxx. Skyler Nicole and Chanell Heart meet up for a quickie after Chanell's husband leaves for work, and Anya Ivy gives Daya Knight the massage of her dreams.",0.603,/rnKhG9NzPRY63qCVmSyQ6sCK1Tm.jpg,"[{'id': 10294, 'logo_path': '/vxbfHCCtnd0uJlmUi5i1NNi40wR.png', 'name': 'Sweetheart Video', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2017-10-05,0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Lesbian Beauties 19: All Black Beauties,False,0.0,0,,,,
