adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",http://enormousmovie.com/,484078,tt6399092,en,Enormous: The Gorge Story,"Enormous: The Gorge Story carves out the never-before-told story of the world’s most iconic music venue, The Gorge Amphitheatre. This music film investigates the venue’s unlikely evolution from a small winery created by a neurosurgeon to becoming one of the greatest outdoor music destinations in the world. Sign up to our mailing list for updates and original music content.",0.7340000000000001,/zSEpJVI8rQzqiyOoOrVlomNUpPq.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-02-01,0,65.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A story 15,000 years in the making",Enormous: The Gorge Story,False,10.0,1,,,,
False,/57mwBfohxxgnG7jrTzud0lcIcXC.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.starz.com/movies/35085,484133,tt6323306,en,Nude,NUDE explores perceptions of nudity in art by chronicling the creative process of photographer David Bellemere as he's commissioned by NU Muses founder Steve Shaw to shoot a fine art calendar of nude photographs.,11.007,/x6dCEObeulV087wlJeYEvp7D0at.jpg,"[{'id': 39771, 'logo_path': None, 'name': 'Starz Entertainment', 'origin_country': ''}, {'id': 96765, 'logo_path': None, 'name': 'Wall Fly', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-10-29,0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A body of work.,Nude,False,5.8,12,,,,
False,/raQdfb8ORIgZPzO2F1vglX1hQZ4.jpg,,2000,"[{'id': 35, 'name': 'Comedy'}]",,484189,tt1316035,en,Bend & Break,"A group of twenty-somethings struggle through the misguided awkwardness that comes with early romance. Bryce meets a French girl one day in the city. Jules runs into an old flame he has secretly been in love with for years. Blake realizes that his friend's sister is suddenly ""all grown up"" and these young men are forced to come to grips with the unknown... women.",0.6,/cso2s5OBUhF5Jsjl2nPQteosnIL.jpg,"[{'id': 96774, 'logo_path': None, 'name': 'Big Idea Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-05-02,0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy about nothing in particular.,Bend & Break,False,6.0,1,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,484218,tt4896312,en,Hunting Party,"Five friends go out for the best night of their lives and their last together. To hunt for love, cheap drinks and salvation.",0.6,/rCeNZIXwp1TxumodrX1T99WuBWH.jpg,"[{'id': 39378, 'logo_path': None, 'name': 'Casa Comal', 'origin_country': ''}, {'id': 149554, 'logo_path': None, 'name': 'Hunter 11 Films', 'origin_country': ''}, {'id': 149555, 'logo_path': None, 'name': 'Ricky Lopez Bruni Cine', 'origin_country': ''}, {'id': 44367, 'logo_path': None, 'name': 'Rocket Art Co.', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GT', 'name': 'Guatemala'}]",2015-09-10,0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"Party tonight, in Antigua there is no tomorrow.",Hunting Party,False,0.0,0,,,,
False,,,1000,[],https://www.youtube.com/watch?v=m3_Oh6SF-_w,484220,tt7277084,en,Flirting With Fate,A dark comedy about a depressed man named Craig who goes on an adventure after a hot girl gives him new purpose in life.,0.6,,[],[],2017-08-11,0,10.0,[],Released,Kill Yourself. Again.,Flirting With Fate,False,0.0,0,,,,
False,,,100,[],https://www.youtube.com/watch?v=nHAYORPn1F0&t=2s,484221,tt7316570,en,Are You Afraid Yet?,"When the game show ""Are You Afraid Yet?"" starts to loose viewership, the producers twist the rules of the game in a desperate attempt to boost ratings.",0.857,,[],[],2017-08-25,0,7.0,[],Released,Game Shows Aren't Just For Daytime,Are You Afraid Yet?,False,0.0,0,,,,
False,/t97gMGdQUROInP58h8eyDhga3cq.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,484238,tt1680140,en,The Stolen,"The story of a woman who must find her kidnapped son, navigating a world she doesn't know, on the edge of danger with every heartbeat.",7.131,/dSjhS3AuqaCGH81k1z8VoIct3C2.jpg,"[{'id': 73605, 'logo_path': None, 'name': 'MiriquidiFilm', 'origin_country': 'DE'}, {'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 50079, 'logo_path': None, 'name': 'Kreo Films FZ', 'origin_country': 'AE'}, {'id': 68759, 'logo_path': None, 'name': 'Cork Films', 'origin_country': ''}, {'id': 25954, 'logo_path': None, 'name': 'Metrol Technology', 'origin_country': 'GB'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2017-10-29,0,98.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Maori', 'iso_639_1': 'mi', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She's coming for you,The Stolen,False,5.5,52,,,,
False,/xXGNyEG2v48q0bVR4AH4Vca2yvy.jpg,,20000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://asimplefavor.movie/,484247,tt7040874,en,A Simple Favor,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",31.796,/5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg,"[{'id': 61791, 'logo_path': '/f72ubyCeowgOQO7n4IZR18KN9Aq.png', 'name': 'Feigco Entertainment', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-29,97644617,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can you keep a secret?,A Simple Favor,False,6.6,3061,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",http://flathuntfilm.weebly.com/,484260,tt7572906,en,Flat Hunt,"Stuck in a room with two hit-men, three students must keep their wits about them in order to survive the night.",0.6,/73Mk4ygyGiYfarB7WbbCPm5VLMq.jpg,"[{'id': 96792, 'logo_path': None, 'name': 'Liquid Picnic Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-03-21,0,44.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If they knock, don't answer.",Flat Hunt,False,0.0,0,,,,
False,/yjisfgMwHr4jnSfiLKuMRZ0J0vl.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,484297,tt5805768,en,Abe,"The Israeli-Jewish side of his family calls him Avram. The Palestinian-Muslim side Ibrahim. His first-generation American agnostic lawyer parents call him Abraham. But the 12-year-old kid from Brooklyn who loves food and cooking, prefers, well, Abe. Just Abe.",10.059,/76p3jexoFjSxTiChHbyDh0FwAun.jpg,"[{'id': 17090, 'logo_path': '/fmCUAzog8B4VVeIAxrmAGMeAmqw.png', 'name': 'FJ Productions', 'origin_country': 'US'}, {'id': 92048, 'logo_path': None, 'name': 'Spray Filmes', 'origin_country': 'BR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'BR', 'name': 'Brazil'}]",2020-12-24,0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You can’t choose your family,Abe,False,8.0,2,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.wordfilms.com/portfolio-item/living-hope/,484304,tt3679922,en,Living Hope,"A powerful true story of three extraordinary people devoting their lives to serving the poor and the sick of Cape Town, South Africa. Narrated by Dove Award winner Joel Smallbone of the band For King & Country.",0.6,/iGTaxx73HXlGTDJ839zhZG6qgM0.jpg,[],[],,0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A powerful true story of three extraordinary people devoting their lives to serving the poor and the sick of Cape Town, South Africa.",Living Hope,False,0.0,0,,,,
False,,,100,"[{'id': 18, 'name': 'Drama'}]",,484344,tt0166186,en,Still Life,"Details the trials and tribulations of four student photographers who collaborate on one final project before graduation. Caught sharing photos in their portfolios, David, Karma, Danny, and Kevin are given a chance to save their final grade before graduation. Danny returns home that night to find his fiancé Stephanie in bed with another man. Unnoticed and enraged, he photographs them in the act, and shares the picture with the others. Inspired by the raw nature of the photograph, the four friends agree to use it as the thesis for their new portfolio... capturing subjects at their most vulnerable. Soon, their exploitative behavior begins to tear apart their lives and relationships, and they must come to terms with the harsh truths of their lives through the lens of a camera.",0.6,/hjdeNXKYT2Nh7C2U8qfphmi8VZV.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-12,0,90.0,[],Released,Smile.,Still Life,False,0.0,0,,,,
False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,484354,tt0159646,en,Phantasmagoria: A Puzzle of Flesh,"One of the most insane full motion video games from the 90's edited into one NINETY MINUTE MOVIE!  Written and designed by horror writer Lorelei Shannon, Phantasmagoria 2: A PUZZLE OF FLESH is a narratively unrelated follow-up to the best-selling title by graphical adventure pioneer Roberta WIlliams (King's Quest). Notorious for its ""obscene content"" that saw the game heavily censored or outright banned in several countries, Puzzle of Flesh had the player help the introverted Curtis Craig navigate a psychological breakdown while working at a predictably sinister pharmaceutical company. Dark secrets, sexual exploration and inter-dimensional twists abound!  Experience much of the game's craziest moments and outrageous gore condensed into a coherent*, freaky and funny narrative.  *Well, as coherent as the actual plot of the game.",1.6119999999999999,/fgR1mNgjUwRZRgBF1We7IgwNzhg.jpg,"[{'id': 96802, 'logo_path': None, 'name': 'Sierra Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-10-30,0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Entwine yourself in darkest desire...,Phantasmagoria: A Puzzle of Flesh,False,1.0,1,,,,
False,/gVV2X1CpF7eGng7X806KIyERasd.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,484368,tt4939156,en,The Valley,"Devastated by his daughter's suicide, an immigrant entrepreneur working in high-tech seeks answers to his lingering questions.",2.61,/2FTv3uGU109KDaJxuWeFtU0HgLF.jpg,"[{'id': 104911, 'logo_path': None, 'name': 'Wavefront Productions', 'origin_country': ''}]",[],2018-06-08,0,95.0,[],Released,The answer lies within.,The Valley,False,0.0,0,,,,
False,/eZ4C5xjxsLjyBsu2WRJ14hXcdbc.jpg,,0,"[{'id': 27, 'name': 'Horror'}]",http://www.treehousedigital.com/treaters/,484369,tt7259420,en,Treaters,"A gang of three kids, led by a mysterious, clown-faced mastermind, stage the sweetest heist of their lives on Halloween. They’ve set their sights on the local candy store, but get more than they bargained for when faced with the not-so-sweet store owner.",0.787,/z8ZzDT98n0f0W5XdnabEfDCnoZg.jpg,"[{'id': 147424, 'logo_path': None, 'name': 'Treehouse Digital', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2017-10-31,0,8.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's gonna be sweet.,Treaters,False,6.5,2,,,,
False,,,0,"[{'id': 27, 'name': 'Horror'}]",http://alaskannomad.com/text/film.htm,484373,tt0285666,en,Kusah Hakwaan,"Filmed entirely on location in Alaska comes Kusah Hakwaan - a dramatic feature film that takes its name from a demonic Tlingit Indian witch who lives in the spirit worlds of Southeast Alaska.  In a dark, fire-lit Clan House, a Tlingit Elder moves moves between the contemporary and spirit worlds as he reveals the centuries-old legend of Kusah Hakwaan.  He tells a gripping story of evil, heroism, brotherly rivalry, and the ancient Trickster Raven.  With innovative visual-effects, compelling action scenes, and breathtaking footage, the production weaves together creation myths to explain the unknown. The resulting story echoes the Tlingit's esteemed tribal values, ancient traditions, and the influence of the all-knowing spiritual world.  Kusah Hakwaan is the first feature film made in Alaska by an Alaskan.",0.6,,"[{'id': 96810, 'logo_path': None, 'name': '907 Nomad', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-30,0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Native Alaskan Legend,Kusah Hakwaan,False,0.0,0,,,,
False,/xHriokPVxEx1e148aSh87dadlk4.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",http://www.necrostorm.com/,484415,tt4978404,en,Hotel Inferno 2: The Cathedral of Pain,"You, Frank Zimosa, are dead - brutally killed by the Mistandrian Cultists and trapped in the nightmarish Hotel Inferno: a special layer of Hell where demons co-exist with cultists, providing them dark, forbidden knowledge in exchange for endless pain and suffering. Alongside another tormented soul, trapped in the inferno since the Middle Ages, you must locate the five elements comprising the human soul - so that you may reclaim your physical form on Earth - before your body rots away. Do you have the strength to face the hordes of hell and take the first element - The Fire - from the hands of its powerful, ancient protector? There's only one way to find out.",2.329,/5G5HaQIfIWCKnvO8siCBA7cKz2f.jpg,"[{'id': 18418, 'logo_path': '/jBFQBoj8dxi8Niofz8f4weuoS71.png', 'name': 'Necrostorm', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2017-09-29,0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The first Splatter Colossal is born,Hotel Inferno 2: The Cathedral of Pain,False,6.4,6,,,,
False,,,0,[],,484421,tt1733260,en,Plata o Plomo,"A young Colombian boy flees his country to avoid conflict. A longtime cousin in the U.S. introduces him to the world of illicit business, not knowing that the wing he's under is part of the dark organization that seeks vengeance.",1.5330000000000001,/dyLtoT1TCE2ZZin6DoKh4pkfnBz.jpg,[],[],2012-12-11,0,105.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Drama,Money or Bullets,False,0.0,0,,,,
False,/wTnFy6B5QCeRgjgCGBGlZaDESJ1.jpg,,0,"[{'id': 27, 'name': 'Horror'}]",,484437,tt6198946,en,The Hole in the Ground,"Trying to escape her broken past, Sarah O’Neill is building a new life on the fringes of a backwood rural town with her young son Chris. A terrifying encounter with a mysterious neighbour shatters her fragile security, throwing Sarah into a spiralling nightmare of paranoia and mistrust, as she tries to uncover if the disturbing changes in her little boy are connected to an ominous sinkhole buried deep in the forest that borders their home.",19.285,/7DMRJzH9AwpSN5D19cExAB9vDZW.jpg,"[{'id': 61922, 'logo_path': '/aGPysvtFfH8d8UjekpZD3GT9m7k.png', 'name': 'Bankside Films', 'origin_country': 'GB'}, {'id': 53509, 'logo_path': '/xmJMAss7BDsQPvODjYkDQKiNhUX.png', 'name': 'Wrong Men North', 'origin_country': 'BE'}, {'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 25954, 'logo_path': None, 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 45732, 'logo_path': '/Lp13ZZW7Gc3syx1J2DdqAoU0dT.png', 'name': 'Savage Productions', 'origin_country': 'IE'}, {'id': 16214, 'logo_path': '/uPBm0dQNLBQ6CLbigDonXqKkA9Z.png', 'name': 'Made', 'origin_country': 'FI'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2019-03-01,3373474,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fear the familiar.,The Hole in the Ground,False,5.6,420,,,,
False,/o6t8VM5zdbxNxfuMNkS1cdfxWke.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",http://terramasonica.com,484449,tt6704384,en,Terra Masonica,"What is Freemasonry today? Who are the Freemasons? Since its official creation in London in 1717, Freemasonry has expanded worldwide. Throughout the centuries, this phenomenon has become impregnated with the different local cultures on the five continents. On the occasion of the 300th anniversary of Freemasonry, this extraordinary world tour in 80 lodges unveils, for the first time, these ancient and fascinating communities. Terra Masonica takes us to meet masons in their everyday life, sharing their history and vision of a changing world.",0.84,/9MDhJldEorDSDbIrXGA0C6FeAuY.jpg,"[{'id': 7561, 'logo_path': '/yWTuzkQnp4NCS7fDVd5vzgLjoux.png', 'name': 'Nexus Factory', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",,0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Around the world in 80 lodges,Terra Masonica,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,484478,tt0410044,en,Grandpa's Still in the Tuff Shed,"Award winning documentary filmmakers, Robin, Kathy and Shelly Beeck, with the help of filmmaker Michael Moore, have spent the last five years filming a 60-minute feature-length documentary on Bredo Morstoel, a Norweigan who was frozen by his grandson in 1983. Since then, the world famous...well...stiff has been lying under 800 pounds of dry ice in a TUFF SHED behind his grandsons' castle-like house in the 9000-ft Colorado ski town of Nederland. The grandson, Trygve Bauge, has long since been deported back to Norway, but Grandpa Bredo has remained, unwittingly becoming a worldwide symbol of the legal rights of the temporarily dead....",0.6,/25lkdLPUD38BtkM42lmJf4nwzyE.jpg,[],[],2003-05-24,0,60.0,[],Released,Frozen solid in a bizarre cryonics experiment Bredo 'Grandpopsicle' Morstoel now haunts the rockies.,Grandpa's Still in the Tuff Shed,False,0.0,0,,,,
False,,,50000,"[{'id': 27, 'name': 'Horror'}]",,484484,tt1514833,en,Mental Scars,Dedra Lanucci has scammed a group of greedy investors to help her convert an old dilapidated junkyard into a profitable parking lot near a seedy liquor store and strip club. These investors are unaware that the junkyard sits on top of a mass Native American burial ground and that they will soon find themselves greeted by a maniacal killer who lives in the junkyard.,0.6,/boAotvNhYdxbKiJUHaLu3LmCKVl.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-15,0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some scars never die,Mental Scars,False,0.0,0,,,,
False,/wACAzDetLg6HRaL98SJQ1sk4HTf.jpg,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",,484510,tt6645614,en,Trolls Holiday,"When the eternally optimistic Poppy, queen of the Trolls, learns that the Bergens no longer have any holidays on their calendar, she enlists the help of Branch and the rest of the gang on a delightfully quirky mission to fix something that the Bergens don't think is broken.",32.243,/ioEv9lRn2IXIu0Dbfo9Qyo2IKhD.jpg,"[{'id': 1502, 'logo_path': None, 'name': 'NBC', 'origin_country': ''}, {'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]",[],2017-11-01,0,26.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare to be merry and bright,Trolls Holiday,False,6.7,357,489724.0,The Trolls Collection,/i4aII37O184x7K3dC7fpF9CAfS4.jpg,/xtgonS6wcxK5RfnWWohYZF3mhjM.jpg
False,,,0,[],http://www.destructionofmemoryfilm.com/,484514,tt5185952,en,The Destruction of Memory,"The Destruction of Memory, based on the book with the same title, tells the story of the ongoing struggle against the destruction of cultural heritage, from the Armenian genocide to the destruction of Palmyra by ISIS.",0.6,/gcYNea2IwBgdU1nX3LBVpvjgGdM.jpg,[],"[{'iso_3166_1': 'AM', 'name': 'Armenia'}, {'iso_3166_1': 'SY', 'name': 'Syrian Arab Republic'}]",2016-06-01,0,81.0,[],Released,"THE WAR AGAINST CULTURE, AND THE BATTLE TO SAVE IT.",The Destruction of Memory,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,484517,tt4774890,en,Fairless,"This is the story of unsung hero Steve Fairless, a country boy who represented Australia in road cycling at the Seoul Olympics in 1988. After the games, with professional opportunities limited, Steve retired from the sport to return to dairy farming to provide for his young family. He was 26 and in physiological terms, only really just arriving at his peak.  However, the desire to compete never left him and at 50, Steve made a comeback of sorts. Within a season he was one of the best on the country for any age. Our film tracks his life, his comeback and his journey to the ultimate proving ground, the UCI World masters Championships in Slovenia. Steve is a great character, and his story is one of never letting go of a dream.",0.6,/fd3v2OGFYo4LM7SY1guc0ph2t0K.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2015-07-30,0,44.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Unfinished business,Fairless,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,484551,tt1664001,en,Novak,"Lucia arrives to Buenos Aires with a mission, take care of a Hungarian filmmaker invited to present his film at the Buenos Aires Independent Film Festival. Lucia meets Pablo, who introduces himself as the angel of prestigious film director Béla Tarr. Lucia and Pablo will join Laszlo Novak in a tragic adventure, moving heaven and earth to find his lost film.",0.6,/6TtKHiRt2GkROQn3Sgw4e6oXkgZ.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2009-09-25,0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,If he would die tomorrow it would not be because of health problems,Novak,False,4.0,1,,,,
False,/fvuRN6tgNsFR7p6P8i7WhvuJUU6.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,484579,tt2838568,en,The More You Ignore Me,"Based on Jo Brand's critically acclaimed novel of the same name, The More You Ignore Me is a warm, comedy drama focusing on the life of an unconventional family in 1980s rural England. The film focuses on Gina, a young mother, whose efforts to be a loving mother and wife are undermined by her declining mental health. Things deteriorate when she develops an obsession with the local weatherman, which leads to an admission to the nearby psychiatric hospital. Over the years, as she grows up, her daughter Alice struggles to relate to her heavily medicated mum, and causes chaos when she comes up with a plan to reconnect with her, which divides the family forever and leads to a moving climax. Set to the songs of The Smiths, The More You Ignore Me provides a sometimes stark, yet comical insight into life within this quirky household, whilst addressing mental health issues and their impact on the family.",5.471,/u8X6wiZpYO6tcecjqSZ53M7RyQG.jpg,"[{'id': 54431, 'logo_path': None, 'name': 'Genesius Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-04-13,0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You definitely can't choose your family!,The More You Ignore Me,False,7.0,14,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,484616,tt0075412,en,Wanted: The Sundance Woman,"Katharine Ross repeats her portrayal of Etta Place (from ""Butch Cassidy and the Sundance Kid"") in this adventure of the fugitive who, alone and desperate following the deaths of Butch and Sundance, seeks help from Pancho Villa in exchange for guns and ammunition.",1.83,/tt5nUacMDwuBSJTfAUjNO2Swp0a.jpg,"[{'id': 1556, 'logo_path': '/31h94rG9hzjprXoYNy3L1ErUya2.png', 'name': '20th Century Fox Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-10-01,0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Sundance Kid's widow Etta Place joins up with Pancho Villa.,Wanted: The Sundance Woman,False,6.8,4,623977.0,Etta Place Collection,,
False,,,0,"[{'id': 27, 'name': 'Horror'}]",,484626,tt2100573,en,Living Dark: The Story of Ted the Caver,"Two brothers, reunited for their father's funeral, stumble upon the entrance to a nearby cave. Here, they are slowly forced to confront the true, nightmarish cause of their father's death. Based on the popular Ted the Caver internet legend.",4.165,/gMBJGcJuRhgalbyZCdQcv24d9eX.jpg,[],[],2013-09-11,0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Be careful what you dig for,Living Dark: The Story of Ted the Caver,False,4.5,12,,,,
False,,,0,"[{'id': 10751, 'name': 'Family'}]",,484646,tt3685310,en,Big Baby,A mad scientist grandfather invents a genetic transformation machine and his 4 year old grandson accidentally turns his body into that of a 30 year old man. Baby Bobby escapes and runs around town as his siblings try to catch him before their parents get back from vacation AND before the bad guys get to him first. The machine is worth a lot of money and they only have a day before the machine loses its capabilities to change baby bobby back.,6.716,/rMPmJ3rEnmG7cbvHJl3jsZxf5wH.jpg,"[{'id': 121413, 'logo_path': '/3mEscRtW7nPpnpaVIvnx0I3Wnbq.png', 'name': 'Dream Factory Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-11-01,0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's growing up overnight!,Big Baby,False,4.0,1,,,,
False,,,800,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",https://www.homesickmedia.com/thy-neighbor,484684,tt4840810,en,Thy Neighbor,"A hotshot young author becomes the pastor of a small town church with big dreams of changing the world, but things change when he grows suspicious that his neighbor may be a threat to his family's safety.",6.222,/vCzlwUorZNzaaFIvKhUjXApF0ej.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-05-04,0,,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to the neighborhood.,Thy Neighbor,False,2.0,1,,,,
