adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
True,/gt4IKFUGy0ytA8UOguQH3AxA5qZ.jpg,,0,[],,488035,tt2999608,en,Dirty Rotten Mother Fuckers 6,"Lexington Steele protects and serves Alura Jenson with his big black night stick! Hard body Brandi Love works out on Manuel Ferrara's love muscle! Eva Karera makes her husband and her boyfriend play nice in her ass! Manuel Ferrara gives his English teacher, Jessica Jaymes, a lesson she will never forget. Principal Maxine X demonstrates what sexual harassment really is.",0.6,/qQSPFOuT1S1blV68LbSi3DTr09v.jpg,"[{'id': 33400, 'logo_path': '/nxjwhSPA7VWgpskeeRE7zILafGb.png', 'name': 'Jules Jordan Video', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-12,0,170.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dirty Rotten Mother Fuckers 6,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.alienintrusion.com,488036,tt7056772,en,Alien Intrusion: Unmasking a Deception,A look at UFO's from a Christian point of view.,2.126,/6ycocQfqKkTlAqEQBCm9vetkcDG.jpg,[],[],2018-01-11,0,130.0,[],Released,Unmasking The Deception,Alien Intrusion: Unmasking a Deception,False,3.0,1,,,,
False,,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",,488040,tt0189612,en,An Interview with Dennis Potter,"Dennis Potter a television dramatist talks about his work, politics and his fears for both.",0.6,/fae2chPOaSCqFvsOn9pqQqMtpE3.jpg,"[{'id': 6197, 'logo_path': '/6LFn6YTFLtqNFkWw85csFErB2dv.png', 'name': 'LWT', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1994-11-19,0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,An Interview with Dennis Potter,False,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,488041,tt0028672,en,Busman's Holiday,A bus conductor and his driver manage to round up a gang of criminals.,0.6,,"[{'id': 41183, 'logo_path': None, 'name': 'George Smith Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1936-11-01,0,68.0,[],Released,,Busman's Holiday,False,0.0,0,,,,
False,,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,488043,tt0748290,en,The Book of Murder,"Much-married and once successful writer Henry T. Aythecliff, now heavily in debt, summons his three ex-wives to his mansion, planning to extort a sizable amount of money from each. When he is discovered dead, clues indicate that each of his four wives had motive and opportunity to murder him, and a young detective must sift through some ingeniously devised evidence.",0.6,,[],[],1974-03-19,0,,[],Released,,The Book of Murder,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,488045,tt0057672,en,Watch the Birdie,"The work of professional photographer David Hurn, shown tackling a wide range of subjects from fashion to photojournalism to candid paparazzo shots.",0.723,,"[{'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-02-17,0,28.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Watch the Birdie,False,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,488046,tt0027411,en,Cafe Mascot,"A young man discovers £1,000 in a taxi. The kindly man gives it to an impoverished Irish girl (Geraldine Fitzgerald) by investing it in her cafe, The Cafe Mascot.",0.6,,"[{'id': 14028, 'logo_path': None, 'name': 'Gabriel Pascal Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1936-07-01,0,77.0,[],Released,,Cafe Mascot,False,0.0,0,,,,
False,,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,488047,tt0796176,en,The Break,Two strangers break into a man's house and subject him to a series of terrifying - and humiliating - mind games.,0.6,,[],[],1974-07-08,0,,[],Released,,The Break,False,0.0,0,,,,
True,/qhtKiBNtxpYUMZqQDXOrh9DQizK.jpg,,0,"[{'id': 27, 'name': 'Horror'}]",,488052,tt0073125,en,House of De Sade,A group of friends decide to spend the night at a creepy old rundown house. They hold a seance that unleashes the evil spirit of De Sade. All kinds of debauched carnal activities immediately follow thereafter.,0.6,/wi0esCd7RdbaQ41FEBGRRCBq6SB.jpg,"[{'id': 76438, 'logo_path': None, 'name': 'Avon Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-05-01,0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A seance in a Haunted House, Bondage, S&M, flagellation and a very lucky cucumber",House of De Sade,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,488056,tt5104902,en,The Adventures of Pericles,"A storm at sea brings love into the life of Pericles, Prince of Tyre – and another snatches it away. Filled with music and brilliant spectacle, this magical production of Shakespeare’s epic adventure is a delight for the eye and ear as it follows a fairy-tale hero on his miraculous journey to one of drama’s most poignant reunions. A story rarely told – and one you won’t soon forget.",4.64,/6PmDAF6I5aQX0TKxI96drZIowXe.jpg,"[{'id': 31098, 'logo_path': None, 'name': 'Melbar Entertainment Group', 'origin_country': 'CA'}, {'id': 31092, 'logo_path': None, 'name': 'Stratford Shakespeare Festival', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-05-07,0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Adventures of Pericles,True,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,488058,tt5104924,en,The Taming of the Shrew,"This scintillating production of Shakespeare’s boisterous comedy will stir your emotions even as it challenges you with its pointed social commentary. Is the story of Kate and Petruchio one of courtship or of conquest? The breaking down of a defiant spirit or a breakthrough that liberates a heart deprived of love? You decide – but either way, this is an experience not to be missed!",4.992,/msImvf7Lyh7pGuWUd6wL96kNpwf.jpg,"[{'id': 31098, 'logo_path': None, 'name': 'Melbar Entertainment Group', 'origin_country': 'CA'}, {'id': 31092, 'logo_path': None, 'name': 'Stratford Shakespeare Festival', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-03-12,0,156.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Taming of the Shrew,False,0.0,0,,,,
False,/cTn6AesswY7RX7LPxexjvYVk66P.jpg,,0,"[{'id': 53, 'name': 'Thriller'}]",https://www.facebook.com/landfallmovie,488059,tt6131562,en,Landfall,"A young couple in tropical Australia is trapped in their home by three fugitives carrying a mysterious icebox containing unknown contents, and they must rely on their wits and cunning to survive as a severe tropical cyclone looms.",2.847,/A8JVg2YkJnZSB7rIFM4tqws2CDw.jpg,"[{'id': 97555, 'logo_path': None, 'name': 'Sapphire Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2017-11-26,0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Only Things More Dangerous Than Acts of Nature are the Acts of Men.,Landfall,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,488062,tt0202469,en,Message from Canterbury,"Shots of Canterbury Cathedral and the surrounding countryside are accompanied by choral songs and a sermon by the Archbishop of Canterbury, Dr William Temple, on the history and significance of the cathedral.",0.6,/3ZWMwENhIKRsA01Dx9JGUQFkQ8H.jpg,[],[],1944-12-01,0,24.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Message from Canterbury,False,0.0,0,,,,
False,/wq8NiXe0OFbwWyd1tWxDTUQXW4r.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",http://www.mylifetime.com/movies/my-christmas-prince,488063,tt7692814,en,My Christmas Prince,"Samantha, a dedicated teacher in Manhattan, returns to her home town of Maple Falls, Wyoming every year for Christmas. This year, she’s delighted when her boyfriend Alex, a European diplomat from the tiny country of Madelvia, decides to joins her. Samantha later discovers Alex is actually a prince destined for the throne, turning her entire world upside down. Realizing that staying with Alex means spending her life in the constant glare of publicity and giving up the job opportunity of a lifetime, Samantha must decide if she loves Alex enough to make the transition from teacher to royal – or will it be too big a leap",10.479,/kaux8gr6DcR5ELv84mR1qlghmz3.jpg,"[{'id': 7119, 'logo_path': '/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png', 'name': 'Hybrid', 'origin_country': 'US'}, {'id': 84293, 'logo_path': None, 'name': 'Mayor Entertainment', 'origin_country': ''}, {'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-12-03,0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Christmas Prince,False,6.3,42,,,,
False,/6VR6jdrlif2vAP0G57Zzy8OmOPK.jpg,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",https://iontelevision.com/holiday-movie/a-royal-christmas-ball,488067,tt7605144,en,A Royal Christmas Ball,"Dateless for the Christmas ball, 39-year-old bachelor, King Charles of Baltania, tracks down his American college sweetheart, only to discover Allison has never been married, yet raised a 17-year-old daughter, Lily, who mathematically might be Charles' biological princess.",9.667,/3WyIHLtUPSpVFAiWMEc7GKU3Qc3.jpg,"[{'id': 7119, 'logo_path': '/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png', 'name': 'Hybrid', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-12-10,0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,A Royal Christmas Ball,False,5.4,31,,,,
False,/nBsw9xQ4TkZHvX1qBMATbpKcoQd.jpg,,0,[],,488075,tt7257508,en,Indecent,"Written by Pulitzer Prize-winner Paula Vogel, created by Ms. Vogel and Rebecca Taichman, and directed by Ms. Taichman, Indecent is about the love and passion to create theatre, even in the most difficult of circumstances. The play follows a troupe of actors, the cast of Sholem Asch’s God of Vengeance, who risked their lives and careers against enormous challenges to perform a work in which they deeply believed, at a time when art, freedom and truth were on trial. It is a story told with compassion and honesty, but also with great theatricality, and joyous songs and dances.  The capture of Indecent was completed just prior to its final Broadway performance in August. Eight high-definition cameras captured every heartbreaking moment of this production at Broadway’s Cort Theatre.",2.737,/x45UQJcRV8jcKuSTp73vkaINgiw.jpg,[],[],2017-11-17,0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Indecent,False,0.0,0,,,,
False,,,0,[],,488076,tt7616252,en,Fear Us Women,"Fear Us Women follows Hanna Bohman, a Canadian civilian who has spent the last three years in Syria as a volunteer soldier of the YPJ, an all-female Kurdish army, battling ISIS.",0.6,/yTQnT6FY6bmJTKHIZ3TW8Uwm41a.jpg,[],[],2017-11-17,0,27.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Fear Us Women,False,6.0,1,,,,
False,/jDI1kjrRQymScZhG1fAib67vkA5.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.bbc.co.uk/programmes/b09d5nk2,488083,tt7608042,en,Louis Theroux: Talking to Anorexia,"Anorexia, the pathological fear of eating and gaining weight, is now the most deadly mental illness in the UK, affecting around one in every 250 women. In this film, Louis Theroux embeds himself in two of London's biggest adult eating-disorder treatment facilities: St Ann's Hospital and Vincent Square Clinic. As he spends more time with patients both on and off the wards, he witnesses the dangerous power that anorexia holds over them, and finds himself drawn into a complex relationship between the disorder and the person it inhabits.",5.773,/g2rcuhexz99O39rBmF3ViT7CK2O.jpg,"[{'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2017-10-29,0,59.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Louis Theroux: Talking to Anorexia,False,7.6,5,,,,
False,,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 16, 'name': 'Animation'}]",https://www.inshadow.net/,488087,tt7704904,en,In-Shadow: A Modern Odyssey,"Embark on a visionary journey through the fragmented unconscious of the west, and with courage face the Shadow. From Shadow into Light.",0.84,/y4x9YoIIKwK4c650Gs1wZKKAH9P.jpg,[],[],2017-11-17,0,13.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Embark on a visionary journey through the fragmented unconscious of the west, and with courage face the Shadow. From Shadow into Light.",In-Shadow: A Modern Odyssey,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,488089,tt0010700,en,The Siren's Song,"Marie Bernais, a Breton village girl, possesses a wonderful voice which her father believes is a gift from the devil. Raoul Nieppe loves her, but fears marrying below his social status, and his rejection results in a suicide attempt by Marie. She is rescued by Hector Remey who was once a tenor but is now a showman. Because of his assistance, she becomes a famous singer.",0.6,/uCO2t8c5o4pplQD7reUfaE9WviQ.jpg,"[{'id': 5488, 'logo_path': None, 'name': 'Fox Film Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1919-05-03,0,58.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Siren's Song,False,0.0,0,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,488091,tt2351313,en,Long Walk Home,"A dark romantic comedy about a young couple from London. A decision to walk home one night, rather than taking a taxi, brings out the very different secrets that they have been keeping from one another.",0.6,,"[{'id': 97566, 'logo_path': None, 'name': 'LFS', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2012-01-01,0,15.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"One Night, Two Secrets",Long Walk Home,False,0.0,0,,,,
False,/tynrpqlM5Nz0GsierP2qvOk2Ytt.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.thedeminer.com,488093,tt7497376,en,The Deminer,"In the chaotic aftermath of the fall of Saddam Hussein, Fakhir, a father of eight, is serving in the Iraqi army. All around him, he sees innocent civilians getting injured by landmines, so he determines to disarm them with his own hands, using just a pocketknife and some wire cutters. He clears thousands of roadside bombs, mines and car bombs, knowing that every time he cuts a wire it could cost him his life—which he seems to find less important than the lives of others. In 2014, by this time having lost a leg, he starts working for the Kurdish Peshmerga, disarming boobytraps left behind by Daesh in and around Mosul. An enthusiastic home video maker, Fakhir collects hundreds of hours of footage of his day-to-day work.",2.077,/375izpJGS9NFYvJtTebD7VBZOwk.jpg,"[{'id': 97568, 'logo_path': None, 'name': 'Ginestra Film', 'origin_country': ''}, {'id': 92691, 'logo_path': None, 'name': 'Lolav Media', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2017-11-19,0,83.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Kurdish', 'iso_639_1': 'ku', 'name': ''}]",Released,,The Deminer,False,7.8,4,,,,
False,,,0,[],,488094,tt2038182,en,Chant of Silence,A murdering skyjacker parachutes to safety and poses as a novice monk in an isolated New Mexico monastery.,0.6,,[],[],1973-05-09,0,,[],Released,,Chant of Silence,False,0.0,0,,,,
False,,,0,[],,488097,tt0291358,en,Monsters,70s horror movie heartthrob Nicky Nicks falters and leaves Hollywood only to join the masses in Las Vegas in a very unconventional and unlikely job. All of the horror movie greats are now dead - Hollywood needs Nicky again! Can two movie execs dangle a carrot in front of Nicky's nose and convince him to come back to Hollywood?,0.6,,[],[],2001-01-01,0,,[],Released,,Monsters,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.rongoproductions.com/art.php,488098,tt2499670,en,Headland: Where Nature Meets Sculpture,"A Documentary about Waiheke Island’s Sculpture on the Gulf, a 3D art exhibition on New Zealand's Waiheke Island coastal walkway.",0.6,,[],[],2011-10-24,0,58.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Headland: Where Nature Meets Sculpture,False,0.0,0,,,,
False,/bCNdd2EHqMvli0JSLGoUv6Fitvp.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.zootpictures.com/,488099,tt4474222,en,Age of the Drone,"There's a new revolution happening overhead. The drones are coming. The question is: who gets to use them, and how?",0.6,/gpcqzm0TP3TMpGl8lkrT0JasA66.jpg,"[{'id': 97569, 'logo_path': None, 'name': 'Zoot Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-02-19,0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Age of the Drone,False,0.0,0,,,,
False,/7FSVCbAgXYKQyROZBrpmS9uLcV3.jpg,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,488105,tt2238758,en,Kaufman's Game,"Kaufman's Game follows Stanley, an unemployed young man with a passion for boxing, who is keen to improve his strength and stamina. When a stranger approaches him outside the gym with the offer of a specially produced steroid, Stanley is drawn into the ever more violent operations of a powerful organisation, unwittingly entering into a series of tests designed to prove his mettle. This is a film about power, determination and being your own worst enemy. It celebrates the archetypes of classic Film Noir, and the dark, conspiratorial storytelling technique of Franz Kafka, but with a contemporary minimalist aesthetic.",1.986,/m8V5lwi9l7fFlDtPPwfUDK9SYks.jpg,[],[],2017-11-20,0,0.0,[],Released,,Kaufman's Game,False,5.5,2,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.transmutationfilm.com/,488110,tt5607290,en,Transmutation,"Meet the men and women who are living testament to the power of transmutation, each sharing their extraordinary stories of empowerment, authenticity, and love. This feature documentary explores the rarely-seen intimacies of a deeply individualistic mystical experience of reality. Is direct personal encounter with divinity a real thing? What secrets are buried in nature's deep places? Why has mainstream culture sought to eradicate the awakened human? Is normality really our friend? The answers may surprise you.",1.532,/nEgWclU06ooOWU1F9mzmyUmoxPH.jpg,"[{'id': 97576, 'logo_path': None, 'name': 'Aurora Labs', 'origin_country': ''}, {'id': 97575, 'logo_path': None, 'name': 'Transmutation Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-01-01,0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Uproot Normality,Transmutation,False,0.0,0,,,,
